filename,block_collection,page_number,block_index,block_type,level,line_count,span_count,score,text
GTL_0081.pdf,preproc_blocks,1,15,text,,4,4,0.9818,"No ano de 2022, a Eletrobras Eletronorte desenvolveu um projeto estratégico com tema principal a inovação do macroprocesso “Operar”, consolidando o uso de metodologias ágeis na gestão dos PECs, busca de novas tecnológicas de indústria 4.0 e a aplicação destas tecnologias disruptivas. As inovações desenvolvidas no decorrer do projeto estão pavimentando a jornada da transformação digital no processo “Operar”."
GTL_0081.pdf,para_blocks,1,16,text,,7,7,0.9861,"Uma das inovações desenvolvidas foi o Minimum Viable Product - MVP do Centro Virtual de Operação, desenvolvido com tecnologias de realidade virtual e computação em nuvem (cloud computing), integradas com sistemas especialistas. O Centro de Operação Virtual é uma réplica digital (digital twin) da sala e controle do Centro de Operação Integrada de Geração e Transmissão - COI G&T. Os técnicos de operação acessaram o ambiente virtual com o uso de óculos de realidade virtual – VR. Estes óculos proporcionam uma experiência sintética e imersiva, sem nenhum senso do mundo real externo. A seguir são apresentadas imagens do Centro de Operação Virtual e as fotografias do Centro Real de Operação do COI G&T:"
GTL_0081.pdf,preproc_blocks,1,16,text,,7,7,0.9861,"Uma das inovações desenvolvidas foi o Minimum Viable Product - MVP do Centro Virtual de Operação, desenvolvido com tecnologias de realidade virtual e computação em nuvem (cloud computing), integradas com sistemas especialistas. O Centro de Operação Virtual é uma réplica digital (digital twin) da sala e controle do Centro de Operação Integrada de Geração e Transmissão - COI G&T. Os técnicos de operação acessaram o ambiente virtual com o uso de óculos de realidade virtual – VR. Estes óculos proporcionam uma experiência sintética e imersiva, sem nenhum senso do mundo real externo. A seguir são apresentadas imagens do Centro de Operação Virtual e as fotografias do Centro Real de Operação do COI G&T:"
GTL_0081.pdf,para_blocks,3,4,text,,4,4,0.9836,"O Centro de Operação Virtual do COI G&T apresenta um layout digital dos elementos reais presentes em uma sala controle de operação em tempo real. Nas figuras 03 e 04 identificamos o videowall do Centro Virtual e Centro Real do COI G&T, respectivamente, com telas do Sistema Aberto de Gerenciamento de Energia - SAGE apresentando informações em tempo real do Sistema Elétrico da Eletronorte."
GTL_0081.pdf,preproc_blocks,3,4,text,,4,4,0.9836,"O Centro de Operação Virtual do COI G&T apresenta um layout digital dos elementos reais presentes em uma sala controle de operação em tempo real. Nas figuras 03 e 04 identificamos o videowall do Centro Virtual e Centro Real do COI G&T, respectivamente, com telas do Sistema Aberto de Gerenciamento de Energia - SAGE apresentando informações em tempo real do Sistema Elétrico da Eletronorte."
GTL_0081.pdf,para_blocks,3,5,text,,4,4,0.982,"Adicionalmente, observamos os postos de operação virtual (figuras 05 e 07) e real (figura 6) onde os operadores desempenham as suas atividades cotidianas, bem como diversos itens que apresentam a identidade visual da Eletronorte, como a usina hidrelétrica de Tucuruí, a nova sede da Eletronorte e a Enia – Assistente Inteligente da Eletronorte (figuras 08 e 09)."
GTL_0081.pdf,preproc_blocks,3,5,text,,4,4,0.982,"Adicionalmente, observamos os postos de operação virtual (figuras 05 e 07) e real (figura 6) onde os operadores desempenham as suas atividades cotidianas, bem como diversos itens que apresentam a identidade visual da Eletronorte, como a usina hidrelétrica de Tucuruí, a nova sede da Eletronorte e a Enia – Assistente Inteligente da Eletronorte (figuras 08 e 09)."
GTL_0081.pdf,para_blocks,3,7,text,,6,6,0.9867,"No momento a empresa está desenvolvendo uma versão mais completa do Centro Virtual, o qual será aplicado para agilizar o suporte operacional especializado em situações emergenciais, especialmente durante grandes blecautes no sistema. Neste contexto, o ambiente virtual será utilizado como um espaço para interação entre especialistas em operação (ex: supervisores experientes, gerentes, etc), fisicamente distantes do Centro de Operação, e um operador presente no centro físico. Antes da solução, as interações eram realizadas por telefone, limitando o suporte aos operadores presentes na sala de controle."
GTL_0081.pdf,preproc_blocks,3,7,text,,6,6,0.9867,"No momento a empresa está desenvolvendo uma versão mais completa do Centro Virtual, o qual será aplicado para agilizar o suporte operacional especializado em situações emergenciais, especialmente durante grandes blecautes no sistema. Neste contexto, o ambiente virtual será utilizado como um espaço para interação entre especialistas em operação (ex: supervisores experientes, gerentes, etc), fisicamente distantes do Centro de Operação, e um operador presente no centro físico. Antes da solução, as interações eram realizadas por telefone, limitando o suporte aos operadores presentes na sala de controle."
GTL_0081.pdf,para_blocks,3,8,text,,2,2,0.9674,"Adicionalmente, está sendo previsto alguns desenvolvimentos futuros para utilização em simulações e treinamentos aumentando a experiencia dos treinandos em um ambiente virtual mais aproximado do cenário real."
GTL_0081.pdf,preproc_blocks,3,8,text,,2,2,0.9674,"Adicionalmente, está sendo previsto alguns desenvolvimentos futuros para utilização em simulações e treinamentos aumentando a experiencia dos treinandos em um ambiente virtual mais aproximado do cenário real."
GTL_0081.pdf,para_blocks,3,10,text,,6,6,0.9856,"Os resultados alcançados fortalecem o caráter inovador do MVP para a Eletronorte e no Setor Elétrico, e estabelece a primeira experiência da Eletronorte no “metaverso”, a partir de um ambiente dedicado, customizável, acessível de forma remota, com controle e segurança necessários. Adicionalmente, a inovação está alinhada ao movimento de transformação digital em seus processos operacionais, seguindo uma tendência já consolidada em outros setores industriais. A inovação pode ser adaptada, customizada e aplicada em outras empresas do setor elétrico nacional e internacional."
GTL_0081.pdf,preproc_blocks,3,10,text,,6,6,0.9856,"Os resultados alcançados fortalecem o caráter inovador do MVP para a Eletronorte e no Setor Elétrico, e estabelece a primeira experiência da Eletronorte no “metaverso”, a partir de um ambiente dedicado, customizável, acessível de forma remota, com controle e segurança necessários. Adicionalmente, a inovação está alinhada ao movimento de transformação digital em seus processos operacionais, seguindo uma tendência já consolidada em outros setores industriais. A inovação pode ser adaptada, customizada e aplicada em outras empresas do setor elétrico nacional e internacional."
GTL_0081.pdf,para_blocks,5,4,text,,9,20,0.8515,"(1) CLAUDIO VINICIUS DUARTE CABRAL Graduado em engenharia elétrica/eletrotécnica pela Universidade Federal de Pernambuco em 2005, com atuações como Engenheiro de Operação nas empresas CHESF (2005), Eletrobras Distribuição Alagoas (2005-2007) e na Eletronorte (2007-2010). Na Eletronorte atuou com gestor em diversos departamentos: Ger. de Programação, Dep. de Normatização, Dep. de Supervisão e Gestão da Operação em Tempo Real (2010-2021). Atualmente trabalha no Dep. de Gestão da Operação e integra o time de representantes da Eletronorte na ABRATE. Concluiu o MBA em Ciência de Dados pela USP (2022) e atualmente cursa o MBA de IA e Big Data na USP. Possui três inovações registradas INPI."
GTL_0081.pdf,preproc_blocks,5,4,text,,9,20,0.8515,"(1) CLAUDIO VINICIUS DUARTE CABRAL Graduado em engenharia elétrica/eletrotécnica pela Universidade Federal de Pernambuco em 2005, com atuações como Engenheiro de Operação nas empresas CHESF (2005), Eletrobras Distribuição Alagoas (2005-2007) e na Eletronorte (2007-2010). Na Eletronorte atuou com gestor em diversos departamentos: Ger. de Programação, Dep. de Normatização, Dep. de Supervisão e Gestão da Operação em Tempo Real (2010-2021). Atualmente trabalha no Dep. de Gestão da Operação e integra o time de representantes da Eletronorte na ABRATE. Concluiu o MBA em Ciência de Dados pela USP (2022) e atualmente cursa o MBA de IA e Big Data na USP. Possui três inovações registradas INPI."
GTL_0081.pdf,para_blocks,5,5,text,,6,7,0.9349,"Graduado em Engenharia Elétrica pela Universidade de Fortaleza - UNIFOR (1986) e pós-graduado em Sistemas Elétricos de Potência pela Universidade de Brasília - UnB (1988). Atuação nas áreas de proteção, supervisão de sistemas elétricos e desenvolvimentos de sistema informatizados. Atuação também na instrutoria de operadores e capacitação de técnicos na área de supervisão de sistemas elétricos com ênfase no uso e configuração do Sistema Aberto de Gerenciamento de Energia - SAGE"
GTL_0081.pdf,preproc_blocks,5,5,text,,5,6,0.9349,"Graduado em Engenharia Elétrica pela Universidade de Fortaleza - UNIFOR (1986) e pós-graduado em Sistemas Elétricos de Potência pela Universidade de Brasília - UnB (1988). Atuação nas áreas de proteção, supervisão de sistemas elétricos e desenvolvimentos de sistema informatizados. Atuação também na instrutoria de operadores e capacitação de técnicos na área de supervisão de sistemas elétricos com ênfase"
GTL_0081.pdf,para_blocks,5,8,text,,4,13,0.9195,"Com formação em Redes de Computadores e especialização em Engenharia de Dados, trabalho na Eletronorte a 16 anos passando pela as areas de TI, tanto de infraestrutura, Basis(SAP) e agora com novo desafio a 4 anos na area de Transfomação Digital. Tentando levar a Eletronorte a vanguarde de utilização de dados para apoio ao negocio. Todos os dias novos desafios e novos projetos de inovação."
GTL_0081.pdf,preproc_blocks,5,8,text,,4,13,0.9195,"Com formação em Redes de Computadores e especialização em Engenharia de Dados, trabalho na Eletronorte a 16 anos passando pela as areas de TI, tanto de infraestrutura, Basis(SAP) e agora com novo desafio a 4 anos na area de Transfomação Digital. Tentando levar a Eletronorte a vanguarde de utilização de dados para apoio ao negocio. Todos os dias novos desafios e novos projetos de inovação."
GTL_0081.pdf,para_blocks,5,10,text,,5,8,0.9706,"Formado em Bacharelado em Ciência da Computação, Especialização em Governança em TI Pela Fundação Universa, MBA em Gestão Empresarial pela FGV e Cursando MBA em Ciência de Dados na PUC-Rio, 23 anos de experiência em Tecnologia da Informação, com desenvolvimento de sistemas, administração de banco de dados, coordenação de equipes e projetos, Gestor de Infraestrutura de TI e mais recentemente às ações de Transformação Digital na Eletrobras Eletronorte."
GTL_0081.pdf,preproc_blocks,5,10,text,,5,8,0.9706,"Formado em Bacharelado em Ciência da Computação, Especialização em Governança em TI Pela Fundação Universa, MBA em Gestão Empresarial pela FGV e Cursando MBA em Ciência de Dados na PUC-Rio, 23 anos de experiência em Tecnologia da Informação, com desenvolvimento de sistemas, administração de banco de dados, coordenação de equipes e projetos, Gestor de Infraestrutura de TI e mais recentemente às ações de Transformação Digital na Eletrobras Eletronorte."
GTL_0081.pdf,para_blocks,5,12,text,,3,3,0.9758,"Pós graduado em diversos MBAs Liderança e Coaching, Direito Civil Constitucionalizado, Direito da Energia pela ESA – Escola Superior de Advocacia, Engenharia de Produção e MBA Executivo em Administração: Negócios no Setor Elétrico."
GTL_0081.pdf,preproc_blocks,5,12,text,,3,3,0.9758,"Pós graduado em diversos MBAs Liderança e Coaching, Direito Civil Constitucionalizado, Direito da Energia pela ESA – Escola Superior de Advocacia, Engenharia de Produção e MBA Executivo em Administração: Negócios no Setor Elétrico."
GTL_0081.pdf,para_blocks,5,13,text,,6,6,0.9817,"Trabalhou como Operador de Subestação, Operador de Sistemas em Tempo Real, Analista de Pré Operação, coordenador da Gestão da Qualidade ISO 9001 no Centro de Operação de Mato Grosso. Auditor Lider certificado e consultor interno da Norma NBR ISO 9000.2001. Trabalhou como ponto focal da Eletronorte no desenvolvimento e especificação do SAP-IU, módulos WCM em conjunto com as empresas do grupo Eletrobras. Gerente do Centro de Operação de Mato Grosso – COR no ano 2020. Atualmente é Gerente de Departamento de Operação em Tempo Real."
GTL_0081.pdf,preproc_blocks,5,13,text,,6,6,0.9817,"Trabalhou como Operador de Subestação, Operador de Sistemas em Tempo Real, Analista de Pré Operação, coordenador da Gestão da Qualidade ISO 9001 no Centro de Operação de Mato Grosso. Auditor Lider certificado e consultor interno da Norma NBR ISO 9000.2001. Trabalhou como ponto focal da Eletronorte no desenvolvimento e especificação do SAP-IU, módulos WCM em conjunto com as empresas do grupo Eletrobras. Gerente do Centro de Operação de Mato Grosso – COR no ano 2020. Atualmente é Gerente de Departamento de Operação em Tempo Real."
GTM10.pdf,discarded_blocks,1,2,header,,3,3,0.8977,XXIV SNPTEE SEMINÁRIO NACIONAL DE RODUÇÃO TRANSMISSÃO DE ENERGIA ELÉTRICA
GTM10.pdf,para_blocks,1,7,title,1.0,2,2,0.7989,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES - GTM"
GTM10.pdf,preproc_blocks,1,7,title,1.0,2,2,0.7989,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES - GTM"
GTM10.pdf,para_blocks,1,8,title,1.0,2,2,0.7294,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE TRANSFORMADORES
GTM10.pdf,preproc_blocks,1,8,title,1.0,2,2,0.7294,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE TRANSFORMADORES
GTM10.pdf,para_blocks,1,14,text,,6,6,0.97,"Na iminência da publicação da NBR 5356-7, baseada na IEC 60076-7, é fundamental o domínio da metodologia de cálculo térmico utilizado pela norma, na qual pequenas variações na aplicação podem levar a resultados bastante diferentes. A norma introduzirá ainda o “Anexo H” com caráter normativo estabelecendo o ensaio de elevação de temperatura em sobrecarga com o objetivo de assegurar a verificação das características dos transformadores frente a sobrecargas de curta duração, onde as medições das temperaturas são realizadas sem a estabilização em regime permanente. Este trabalho visa propiciar um entendimento melhor destas implicações, para comprador e fabricante."
GTM10.pdf,preproc_blocks,1,14,text,,6,6,0.97,"Na iminência da publicação da NBR 5356-7, baseada na IEC 60076-7, é fundamental o domínio da metodologia de cálculo térmico utilizado pela norma, na qual pequenas variações na aplicação podem levar a resultados bastante diferentes. A norma introduzirá ainda o “Anexo H” com caráter normativo estabelecendo o ensaio de elevação de temperatura em sobrecarga com o objetivo de assegurar a verificação das características dos transformadores frente a sobrecargas de curta duração, onde as medições das temperaturas são realizadas sem a estabilização em regime permanente. Este trabalho visa propiciar um entendimento melhor destas implicações, para comprador e fabricante."
GTM10.pdf,para_blocks,1,18,text,,7,7,0.9859,"Historicamente, os valores das características gque descrevem o desempenho de transformadores são garantidos com base nos dados de medicões em regime permanente (é assim com perdas. temperatura. etc.). Os valores de temperatura exigem ensaios de longa duração devido aos valores das constantes térmicas serem relativamente elevados, consequentemente, o transformador leva horas para atingir as temperaturas de regime. O Anexo H da NBR 5356-7 deve introduzir o ensaio de elevação de temperatura em sobrecarga e, como é de se esperar, o tempo dessas sobrecargas são inferiores ao tempo necessário para estabilização das temperaturas, sobretudo do fluido isolante."
GTM10.pdf,preproc_blocks,1,18,text,,7,7,0.9859,"Historicamente, os valores das características gque descrevem o desempenho de transformadores são garantidos com base nos dados de medicões em regime permanente (é assim com perdas. temperatura. etc.). Os valores de temperatura exigem ensaios de longa duração devido aos valores das constantes térmicas serem relativamente elevados, consequentemente, o transformador leva horas para atingir as temperaturas de regime. O Anexo H da NBR 5356-7 deve introduzir o ensaio de elevação de temperatura em sobrecarga e, como é de se esperar, o tempo dessas sobrecargas são inferiores ao tempo necessário para estabilização das temperaturas, sobretudo do fluido isolante."
GTM10.pdf,para_blocks,1,19,text,,2,2,0.9701,"Tendo em vista a necessidade da análise transitória das temperaturas e as informações geralmente solicitadas durante o Design Review, este trabalho abordará os seguintes tópicos:"
GTM10.pdf,preproc_blocks,1,19,text,,2,2,0.9701,"Tendo em vista a necessidade da análise transitória das temperaturas e as informações geralmente solicitadas durante o Design Review, este trabalho abordará os seguintes tópicos:"
GTM10.pdf,para_blocks,1,24,text,,2,2,0.9693,"Em muitas análises ao longo deste trabalho será utilizado o ciclo denominado como “Ciclo de sobrecarga” da nota técnica elaborada pelo ONS [2], exibido na Figura 1."
GTM10.pdf,preproc_blocks,1,24,text,,2,2,0.9693,"Em muitas análises ao longo deste trabalho será utilizado o ciclo denominado como “Ciclo de sobrecarga” da nota técnica elaborada pelo ONS [2], exibido na Figura 1."
GTM10.pdf,discarded_blocks,1,25,footer,,2,2,0.9384,"Rua Dr. Pedro Zimmermann, n˚ 6751 – CEP 89068-001 Blumenau, SC – Brasil Tel: (+55 47) 3337-1000 – Fax: (+55 47) 3337-1090 – email: luizo@weg.net"
GTM10.pdf,para_blocks,2,5,text,,2,2,0.967,"O draft da norma NBR 5356-7 (assim como [1]), apresenta dois métodos para calcular a evolução de temperatura do Hot-Spot de transformadores em função das variações de carga:"
GTM10.pdf,preproc_blocks,2,5,text,,2,2,0.967,"O draft da norma NBR 5356-7 (assim como [1]), apresenta dois métodos para calcular a evolução de temperatura do Hot-Spot de transformadores em função das variações de carga:"
GTM10.pdf,para_blocks,2,6,text,,4,4,0.9822,"Solução de equações exponenciais: adequadas para variações de carga típicas da função degrau com temperatura ambiente constante, principalmente quando são intercalados degraus de acréscimo com degraus de decréscimo de carga. Caso esta condição não se cumpra, o gradiente de temperatura do ponto mais quente sobre a temperatura do topo do óleo precisa alcançar o regime permanente."
GTM10.pdf,preproc_blocks,2,6,text,,4,4,0.9822,"Solução de equações exponenciais: adequadas para variações de carga típicas da função degrau com temperatura ambiente constante, principalmente quando são intercalados degraus de acréscimo com degraus de decréscimo de carga. Caso esta condição não se cumpra, o gradiente de temperatura do ponto mais quente sobre a temperatura do topo do óleo precisa alcançar o regime permanente."
GTM10.pdf,para_blocks,2,7,text,,3,3,0.9764,"Solução de equações diferenciais: especialmente aplicáveis quando ambos, fator de carga e temperatura ambiente, variam simultânea e/ou independentemente. Por não haver restrições quanto ao perfil de carga, é particularmente aplicável para monitoramento on-line"
GTM10.pdf,preproc_blocks,2,7,text,,3,3,0.9764,"Solução de equações diferenciais: especialmente aplicáveis quando ambos, fator de carga e temperatura ambiente, variam simultânea e/ou independentemente. Por não haver restrições quanto ao perfil de carga, é particularmente aplicável para monitoramento on-line"
GTM10.pdf,para_blocks,2,8,text,,5,7,0.9849,"Embora as aplicações pareçam distintas, ambas modelam os mesmos fenômenos adequadamente e levam a resultados muito similares quando respeitadas as recomendações da norma. As maiores discrepâncias ocorrem durante um decréscimo de carga, o que se deve principalmente da aplicação do fator k _ { 1 1 } , descrita em [3]. Na Figura 2 é exibido um comparativo entre os dois métodos de modelagem e vale ressaltar que o passo de tempo (��) utilizado para calcular a evolução das temperaturas ao longo de cada período influencia ambos os métodos."
GTM10.pdf,preproc_blocks,2,8,text,,5,7,0.9849,"Embora as aplicações pareçam distintas, ambas modelam os mesmos fenômenos adequadamente e levam a resultados muito similares quando respeitadas as recomendações da norma. As maiores discrepâncias ocorrem durante um decréscimo de carga, o que se deve principalmente da aplicação do fator k _ { 1 1 } , descrita em [3]. Na Figura 2 é exibido um comparativo entre os dois métodos de modelagem e vale ressaltar que o passo de tempo (��) utilizado para calcular a evolução das temperaturas ao longo de cada período influencia ambos os métodos."
GTM10.pdf,para_blocks,2,11,text,,7,11,0.9859,"Em relação ao método das equações diferenciais, a Figura 3 exibe o resultado da utilização de diferentes passos de tempo na modelagem de um transformador cuja constante de tempo do enrolamento ( \tau _ { w } ) é de 8,25���. Embora a IEC 60076-7 [1] recomende um passo de tempo inferior à metade da constante térmica do enrolamento, foram modelados os seguintes intervalos de tempo: �� = 8���, 4���, 2��� e 1���. Os resultados em termos de vida útil (�/����� �� �����) foram 0 , 7 3 , \ 0 , 7 4 , \ 0 , 7 5 \ \in \ 0 , 7 5 , respectivamente. Constata-se portanto que o passo utilizado influencia, embora não de forma acentuada, na evolução das temperaturas ao longo dos transitórios de carga, mas a influência no valor final das temperaturas em regime permanente pode-se dizer insignificante."
GTM10.pdf,preproc_blocks,2,11,text,,7,11,0.9859,"Em relação ao método das equações diferenciais, a Figura 3 exibe o resultado da utilização de diferentes passos de tempo na modelagem de um transformador cuja constante de tempo do enrolamento ( \tau _ { w } ) é de 8,25���. Embora a IEC 60076-7 [1] recomende um passo de tempo inferior à metade da constante térmica do enrolamento, foram modelados os seguintes intervalos de tempo: �� = 8���, 4���, 2��� e 1���. Os resultados em termos de vida útil (�/����� �� �����) foram 0 , 7 3 , \ 0 , 7 4 , \ 0 , 7 5 \ \in \ 0 , 7 5 , respectivamente. Constata-se portanto que o passo utilizado influencia, embora não de forma acentuada, na evolução das temperaturas ao longo dos transitórios de carga, mas a influência no valor final das temperaturas em regime permanente pode-se dizer insignificante."
GTM10.pdf,para_blocks,3,5,text,,2,2,0.9666,"Durante análises de ciclos de carga, a IEC 60076-7 [1] recomenda a utilização dos seguintes valores de temperatura ambiente:"
GTM10.pdf,preproc_blocks,3,5,text,,2,2,0.9666,"Durante análises de ciclos de carga, a IEC 60076-7 [1] recomenda a utilização dos seguintes valores de temperatura ambiente:"
GTM10.pdf,para_blocks,3,6,text,,2,2,0.9678,"Para quesitos de envelhecimento térmico e vida útil: utilizar a temperatura ambiente média anual, em geral, aquelas indicadas pela Tabela 2 da IEC 60076-2 [4];"
GTM10.pdf,preproc_blocks,3,6,text,,2,2,0.9678,"Para quesitos de envelhecimento térmico e vida útil: utilizar a temperatura ambiente média anual, em geral, aquelas indicadas pela Tabela 2 da IEC 60076-2 [4];"
GTM10.pdf,para_blocks,3,7,text,,2,2,0.9675,Para quesitos de temperatura do ponto mais quente: utilizar a temperatura ambiente média mensal do mês mais quente.
GTM10.pdf,preproc_blocks,3,7,text,,2,2,0.9675,Para quesitos de temperatura do ponto mais quente: utilizar a temperatura ambiente média mensal do mês mais quente.
GTM10.pdf,para_blocks,3,8,text,,4,4,0.9827,"Extraindo de [5] as temperaturas médias mensais ao longo do ano de 2016, a Figura 4 é construída. Observa- se, para as cinco cidades analisadas com posição geográfica bastante distintas, que as médias máximas são muito similares, variando entre 26 e 28°�. Contudo, a média anual é de 20°� para Porto Alegre (RS) enquanto que para João Pessoa (PB) é de 27,3°�."
GTM10.pdf,preproc_blocks,3,8,text,,4,4,0.9827,"Extraindo de [5] as temperaturas médias mensais ao longo do ano de 2016, a Figura 4 é construída. Observa- se, para as cinco cidades analisadas com posição geográfica bastante distintas, que as médias máximas são muito similares, variando entre 26 e 28°�. Contudo, a média anual é de 20°� para Porto Alegre (RS) enquanto que para João Pessoa (PB) é de 27,3°�."
GTM10.pdf,para_blocks,3,11,text,,4,6,0.9847,"Tomando como referência estas duas temperaturas, 2 0 \thinspace \mathsf { e } \ : 2 7 , 3 ^ { \circ } C e utilizando o método das equações diferenciais (optou-se pela utilização deste método para obter maior precisão no decréscimo de carga) para modelar um transformador convencional com margens de segurança razoáveis, pode-se construir os gráficos apresentados na Figura 5 aplicando o ciclo de sobrecarga definido na Figura 1."
GTM10.pdf,preproc_blocks,3,11,text,,4,6,0.9847,"Tomando como referência estas duas temperaturas, 2 0 \thinspace \mathsf { e } \ : 2 7 , 3 ^ { \circ } C e utilizando o método das equações diferenciais (optou-se pela utilização deste método para obter maior precisão no decréscimo de carga) para modelar um transformador convencional com margens de segurança razoáveis, pode-se construir os gráficos apresentados na Figura 5 aplicando o ciclo de sobrecarga definido na Figura 1."
GTM10.pdf,para_blocks,3,12,text,,6,8,0.9865,"Analisando a Figura 5 (a), observa-se que a diferença de temperatura do ponto mais quente nas duas séries é de aprox. 7 ^ { \circ } C , como era de se esperar. Na Figura 5 (b), percebe-se que essa diferença faz com que o transformador que está submetido à 27,3°� de temperatura ambiente, quando em sobrecarga de 40%, envelheça duas vezes mais rápido do que o transformador submetido à 20°� ambiente. Com a taxa de envelhecimento acelerada o consumo de vida útil dispara em uma ascendência bastante íngreme, como apresentado na Figura 5 (c). As observações convergem com a seção “Ambient Temperature” da IEC 60076-7."
GTM10.pdf,preproc_blocks,3,12,text,,6,8,0.9865,"Analisando a Figura 5 (a), observa-se que a diferença de temperatura do ponto mais quente nas duas séries é de aprox. 7 ^ { \circ } C , como era de se esperar. Na Figura 5 (b), percebe-se que essa diferença faz com que o transformador que está submetido à 27,3°� de temperatura ambiente, quando em sobrecarga de 40%, envelheça duas vezes mais rápido do que o transformador submetido à 20°� ambiente. Com a taxa de envelhecimento acelerada o consumo de vida útil dispara em uma ascendência bastante íngreme, como apresentado na Figura 5 (c). As observações convergem com a seção “Ambient Temperature” da IEC 60076-7."
GTM10.pdf,para_blocks,4,5,text,,3,5,0.9743,"Embora a constante térmica do óleo ( \tau _ { o } ) seja da ordem de horas para grandes transformadores de potência, a elevação de temperatura ocasionada pelas perdas em anteparos metálicos (como o tangue e ferragens) oriundas do campo magnético disperso é mais rápida, similar à constante dos enrolamentos."
GTM10.pdf,preproc_blocks,4,5,text,,3,5,0.9743,"Embora a constante térmica do óleo ( \tau _ { o } ) seja da ordem de horas para grandes transformadores de potência, a elevação de temperatura ocasionada pelas perdas em anteparos metálicos (como o tangue e ferragens) oriundas do campo magnético disperso é mais rápida, similar à constante dos enrolamentos."
GTM10.pdf,para_blocks,4,6,text,,6,6,0.9849,"Ao longo do ensaio de elevação de temperatura tradicional sempre foi fácil verificar deficiências de projeto relativas à campo disperso incidindo com amplitude elevada no tanque, bastando a utilização de verificação com, por exemplo, câmeras de imagem térmica por infravermelho. A constatação de aquecimento nas ferragens e suportes do núcleo (internos ao tanque) não é tão direta, de forma que só é possível inferir a existência de pontos quentes com a análise dos gases dissolvidos no óleo (DGA) que ocorrem quando a temperatura de algum ponto em contato com o óleo mineral supera 150°�, como descrito em [6]."
GTM10.pdf,preproc_blocks,4,6,text,,6,6,0.9849,"Ao longo do ensaio de elevação de temperatura tradicional sempre foi fácil verificar deficiências de projeto relativas à campo disperso incidindo com amplitude elevada no tanque, bastando a utilização de verificação com, por exemplo, câmeras de imagem térmica por infravermelho. A constatação de aquecimento nas ferragens e suportes do núcleo (internos ao tanque) não é tão direta, de forma que só é possível inferir a existência de pontos quentes com a análise dos gases dissolvidos no óleo (DGA) que ocorrem quando a temperatura de algum ponto em contato com o óleo mineral supera 150°�, como descrito em [6]."
GTM10.pdf,para_blocks,4,7,text,,4,4,0.979,"Com a inclusão do ensaio de temperatura em sobrecarga tornou-se absolutamente viável a verificação da temperatura na superfície externa do tanque com 40% de fluxo excedente. O fluxo excedente pode saturar blindagens magnéticas e o campo magnético pode então permear as laterais metálicas do tanque, causando perdas por correntes parasitas."
GTM10.pdf,preproc_blocks,4,7,text,,4,4,0.979,"Com a inclusão do ensaio de temperatura em sobrecarga tornou-se absolutamente viável a verificação da temperatura na superfície externa do tanque com 40% de fluxo excedente. O fluxo excedente pode saturar blindagens magnéticas e o campo magnético pode então permear as laterais metálicas do tanque, causando perdas por correntes parasitas."
GTM10.pdf,para_blocks,4,8,text,,7,7,0.9857,"Um autotransformador regulador monofásico 250��� ���� 550/460�� � = 12,9% foi modelado para ilustrar o fenômeno, utilizando o aplicativo FEMM 4.2 ( [7]). Obviamente há limitações na modelagem já que o aplicativo considera apenas geometrias em duas dimensões. O caso específico foi elaborado em coordenadas cilíndricas (axissimétrica) no domínio da frequência utilizando a técnica “frequency-dependent permeability” para aproximadamente modelar os efeitos da histerese e saturação das blindagens magnéticas. Um circuito térmico foi utilizado para então calcular a temperatura estimada da lateral do tanque. Três distintas configurações foram modeladas e os detalhes são apresentados na Tabela 1."
GTM10.pdf,preproc_blocks,4,8,text,,7,7,0.9857,"Um autotransformador regulador monofásico 250��� ���� 550/460�� � = 12,9% foi modelado para ilustrar o fenômeno, utilizando o aplicativo FEMM 4.2 ( [7]). Obviamente há limitações na modelagem já que o aplicativo considera apenas geometrias em duas dimensões. O caso específico foi elaborado em coordenadas cilíndricas (axissimétrica) no domínio da frequência utilizando a técnica “frequency-dependent permeability” para aproximadamente modelar os efeitos da histerese e saturação das blindagens magnéticas. Um circuito térmico foi utilizado para então calcular a temperatura estimada da lateral do tanque. Três distintas configurações foram modeladas e os detalhes são apresentados na Tabela 1."
GTM10.pdf,para_blocks,5,4,text,,7,13,0.9622,"Utilizando uma blindagem magnética com espessura de 17��, a indução máxima foi de 2,03�, como pode ser observado na Figura 6, de forma que na parte central do tanque as perdas tornaram-se elevadas (Figura 7) causando uma elevação de temperatura de 2 1 ^ { \circ } C nesta parte do tanque e 3 5 { , } 8 ^ { \circ } C nas extremidades. Com a blindagem de 26�� a indução limitou-se a 1,52�, eliminando as perdas na parte central do tanque, mas causando uma elevação de temperatura de 4 3 , 5 ^ { \circ } C , agravando o problema já que o campo total conduzido pela blindagem aumentou. Finalmente, alterando também o comprimento da blindagem em 500��, o problema do ponto quente no tanque próximo às extremidades da blindagem foi mitigado (9,3°� de elevação)."
