document_id,filename,block_collection,page_index,page_number,block_index,block_type,block_level,line_index,line_text,line_text_length,span_count,line_x0,line_y0,line_x1,line_y1,line_width,line_height,line_area
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,1,Universidad de la República del Uruguay em 1979. Trabalhou na companhia elétrica uruguaia,89,1,146.0,223.0,531.0,234.0,385.0,11.0,4235.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,2,"(UTE) até 1985 em atividades relacionadas a aprovação, instalação e manutenção de",81,1,146.0,234.0,530.0,243.0,384.0,9.0,3456.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,3,"transformadores. De 1985 a 1999 trabalhou na MAK AS (fabricante uruguaio de transformadores,",92,1,146.0,245.0,530.0,254.0,384.0,9.0,3456.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,4,"até 20MVA, 72,5kV), de 2000 a 2007 como consultor na TRAFO (fabricante brasileiro de",84,1,146.0,255.0,531.0,264.0,385.0,9.0,3465.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,5,"transformadores, até 20MVA, 72,5kV) e desde então atua como consultor e desenvolvedor de",88,1,146.0,265.0,530.0,275.0,384.0,10.0,3840.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,6,"ferramentas para projeto de transformadores na WEG (fabricante brasileiro de transformadores,",93,1,146.0,276.0,531.0,285.0,385.0,9.0,3465.0
gtm10,GTM10.pdf,preproc_blocks,8,9,6,text,,7,"até 500MVA, 500kV). É professor na Universidad de la República del Uruguay desde 1977, sendo",92,1,145.0,285.0,530.0,296.0,385.0,11.0,4235.0
gtm10,GTM10.pdf,preproc_blocks,8,9,7,text,,0,"atualmente responsável pelos cursos de pós-graduação em transformadores (especificação, projeto, operação,",106,1,66.0,295.0,531.0,307.0,465.0,12.0,5580.0
gtm10,GTM10.pdf,preproc_blocks,8,9,7,text,,1,"manutenção, etc.), é também membro sênior da IEEE e membro do Cigré, tem participação ativa em vários grupos",108,1,67.0,307.0,531.0,316.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,preproc_blocks,8,9,7,text,,2,de trabalho dessas entidades.,29,1,67.0,318.0,187.0,325.0,120.0,7.0,840.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,0,"Gilson Semiano nasceu em Taió-SC, Brasil em 1980. Graduou-se em Engenharia Elétrica",83,1,160.0,349.0,531.0,360.0,371.0,11.0,4081.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,1,na Universidade Regional de Blumenau (FURB) em 2005 e concluiu o curso de Mestrado em,85,1,144.0,361.0,531.0,369.0,387.0,8.0,3096.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,2,"Engenharia Elétrica pela mesma instituição em 2015. Trabalha na WEG T&D desde 2001, onde",88,1,144.0,371.0,531.0,380.0,387.0,9.0,3483.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,3,passou pela área de laboratório de ensaios e atualmente trabalha diretamente com cálculo e,90,1,144.0,381.0,531.0,390.0,387.0,9.0,3483.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,4,dimensionamento de transformadores. Seus interesses de pesquisa incluem técnicas de medição,91,1,144.0,392.0,531.0,401.0,387.0,9.0,3483.0
gtm10,GTM10.pdf,preproc_blocks,8,9,9,text,,5,"e modelagem de transientes eletromagnéticos, VFTOs e projeto de transformadores móveis.",87,1,144.0,403.0,514.0,410.0,370.0,7.0,2590.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,0,"Odirlan Iaronka nasceu em Casca-RS, Brasil em 1990. Graduou-se em Engenharia Elétrica",85,1,166.0,450.0,531.0,460.0,365.0,10.0,3650.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,1,pela Universidade Federal de Santa Maria (UFSM) em 2014. Atualmente cursa Mestrado pela,87,1,148.0,461.0,531.0,470.0,383.0,9.0,3447.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,2,Universidade Federal de Santa Catarina (UFSC) na área de Eletromagnetismo aplicado em,85,1,148.0,471.0,531.0,481.0,383.0,10.0,3830.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,3,Engenharia Elétrica no GRUCAD - Grupo de Concepção e Análise de Dispositivos,76,1,149.0,482.0,531.0,491.0,382.0,9.0,3438.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,4,Eletromagnéticos. Exerce a função de Engenheiro de Aplicação e Pesquisador no setor de,86,1,148.0,492.0,531.0,502.0,383.0,10.0,3830.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,5,"Pesquisa, Desenvolvimento e Inovação da empresa WEG - Equipamentos Elétricos S.A. na",84,1,148.0,502.0,531.0,512.0,383.0,10.0,3830.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,6,Unidade de Transmissão e Distribuição de Energia. Atua na área de Simulações Numéricas,86,1,148.0,513.0,531.0,522.0,383.0,9.0,3447.0
gtm10,GTM10.pdf,preproc_blocks,8,9,11,text,,7,Computacionais de campos eletromagnéticos e no desenvolvimento de ferramentas de análise,88,1,150.0,524.0,530.0,532.0,380.0,8.0,3040.0
gtm10,GTM10.pdf,preproc_blocks,8,9,12,text,,0,"e otimização do projeto eletromagnético e térmico de transformadores e reatores de potência, transformadores seco",113,1,67.0,534.0,530.0,543.0,463.0,9.0,4167.0
gtm10,GTM10.pdf,preproc_blocks,8,9,12,text,,1,e chaves secionadoras.,22,1,67.0,545.0,162.0,553.0,95.0,8.0,760.0
gtm10,GTM10.pdf,para_blocks,0,1,5,text,,0,Curitiba - PR,13,1,226.0,186.0,282.0,196.0,56.0,10.0,560.0
gtm10,GTM10.pdf,para_blocks,0,1,6,text,,0,GRUPO - XIII,12,1,70.0,237.0,126.0,246.0,56.0,9.0,504.0
gtm10,GTM10.pdf,para_blocks,0,1,7,title,1.0,0,"GRUPO DE ESTUDO DE TRANSFORMADORES, REATORES, MATERIAIS E TECNOLOGIAS EMERGENTES -",82,1,74.0,254.0,533.0,262.0,459.0,8.0,3672.0
gtm10,GTM10.pdf,para_blocks,0,1,7,title,1.0,1,GTM,3,1,293.0,264.0,313.0,273.0,20.0,9.0,180.0
gtm10,GTM10.pdf,para_blocks,0,1,8,title,1.0,0,CONDIÇÕES DE SOBRECARGA E IMPLICAÇÕES DA NBR 5356-7 DURANTE O DESIGN REVIEW DE,78,1,90.0,278.0,516.0,290.0,426.0,12.0,5112.0
gtm10,GTM10.pdf,para_blocks,0,1,8,title,1.0,1,TRANSFORMADORES,15,1,255.0,290.0,351.0,300.0,96.0,10.0,960.0
gtm10,GTM10.pdf,para_blocks,0,1,9,text,,0,Luiz Fernando de Oliveira (*) Álvaro Portillo,45,1,75.0,313.0,286.0,324.0,211.0,11.0,2321.0
gtm10,GTM10.pdf,para_blocks,0,1,10,text,,0,Gilson Semiano,14,1,336.0,314.0,404.0,325.0,68.0,11.0,748.0
gtm10,GTM10.pdf,para_blocks,0,1,11,text,,0,Odirlan Iaronka,15,1,463.0,315.0,529.0,324.0,66.0,9.0,594.0
gtm10,GTM10.pdf,para_blocks,0,1,12,title,1.0,0,WEG – WTD Transformadores,25,1,239.0,335.0,367.0,345.0,128.0,10.0,1280.0
gtm10,GTM10.pdf,para_blocks,0,1,13,title,2.0,0,RESUMO,6,1,67.0,378.0,105.0,389.0,38.0,11.0,418.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,0,"Na iminência da publicação da NBR 5356-7, baseada na IEC 60076-7, é fundamental o domínio da metodologia",104,1,84.0,394.0,536.0,403.0,452.0,9.0,4068.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,1,"de cálculo térmico utilizado pela norma, na qual pequenas variações na aplicação podem levar a resultados bastante",114,1,67.0,405.0,536.0,414.0,469.0,9.0,4221.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,2,diferentes. A norma introduzirá ainda o “Anexo H” com caráter normativo estabelecendo o ensaio de elevação de,109,1,67.0,415.0,536.0,424.0,469.0,9.0,4221.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,3,temperatura em sobrecarga com o objetivo de assegurar a verificação das características dos transformadores frente,114,1,66.0,425.0,535.0,434.0,469.0,9.0,4221.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,4,"a sobrecargas de curta duração, onde as medições das temperaturas são realizadas sem a estabilização em regime",110,1,66.0,436.0,536.0,445.0,470.0,9.0,4230.0
gtm10,GTM10.pdf,para_blocks,0,1,14,text,,5,"permanente. Este trabalho visa propiciar um entendimento melhor destas implicações, para comprador e fabricante.",112,1,66.0,447.0,530.0,455.0,464.0,8.0,3712.0
gtm10,GTM10.pdf,para_blocks,0,1,15,title,2.0,0,PALAVRAS-CHAVE,14,1,67.0,462.0,142.0,473.0,75.0,11.0,825.0
gtm10,GTM10.pdf,para_blocks,0,1,16,text,,0,"Transformador, Sobrecarga em transformadores, Temperatura de Hot-Spot, Design Review, Vida útil",95,1,85.0,479.0,488.0,488.0,403.0,9.0,3627.0
gtm10,GTM10.pdf,para_blocks,0,1,17,title,2.0,0,1.0 - INTRODUÇÃO,16,1,67.0,501.0,148.0,510.0,81.0,9.0,729.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,0,"Historicamente, os valores das características gque descrevem o desempenho de transformadores são garantidos",108,1,84.0,518.0,529.0,525.0,445.0,7.0,3115.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,1,com base nos dados de medicões em regime permanente (é assim com perdas. temperatura. etc.). Os valores de,106,1,67.0,528.0,531.0,536.0,464.0,8.0,3712.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,2,temperatura exigem ensaios de longa duração devido aos valores das constantes térmicas serem relativamente,106,1,66.0,538.0,531.0,548.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,3,"elevados, consequentemente, o transformador leva horas para atingir as temperaturas de regime. O Anexo H da",107,1,66.0,549.0,531.0,558.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,4,"NBR 5356-7 deve introduzir o ensaio de elevação de temperatura em sobrecarga e, como é de se esperar, o tempo",109,1,66.0,558.0,531.0,568.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,5,"dessas sobrecargas são inferiores ao tempo necessário para estabilização das temperaturas, sobretudo do fluido",110,1,66.0,569.0,531.0,579.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,0,1,18,text,,6,isolante.,9,1,66.0,579.0,101.0,589.0,35.0,10.0,350.0
gtm10,GTM10.pdf,para_blocks,0,1,19,text,,0,Tendo em vista a necessidade da análise transitória das temperaturas e as informações geralmente solicitadas,108,1,84.0,596.0,531.0,605.0,447.0,9.0,4023.0
gtm10,GTM10.pdf,para_blocks,0,1,19,text,,1,"durante o Design Review, este trabalho abordará os seguintes tópicos:",69,1,67.0,606.0,350.0,615.0,283.0,9.0,2547.0
gtm10,GTM10.pdf,para_blocks,0,1,20,text,,0, Comparativo entre o método exponencial e o método diferencial sugeridos pela IEC 60076-7 [1];,95,1,86.0,622.0,488.0,634.0,402.0,12.0,4824.0
gtm10,GTM10.pdf,para_blocks,0,1,21,text,,0, Influência da temperatura ambiente na vida útil e durante o ensaio de sobrecarga;,83,1,87.0,635.0,430.0,644.0,343.0,9.0,3087.0
gtm10,GTM10.pdf,para_blocks,0,1,22,text,,0, Efeito do fluxo disperso adicional em shunts magnéticos,57,1,87.0,645.0,328.0,655.0,241.0,10.0,2410.0
gtm10,GTM10.pdf,para_blocks,0,1,23,text,,0,Influência do fator de Hot-Spot variável;,41,1,102.0,657.0,262.0,665.0,160.0,8.0,1280.0
gtm10,GTM10.pdf,para_blocks,0,1,24,text,,0,Em muitas análises ao longo deste trabalho será utilizado o ciclo denominado como “Ciclo de sobrecarga” da,106,1,83.0,672.0,530.0,683.0,447.0,11.0,4917.0
gtm10,GTM10.pdf,para_blocks,0,1,24,text,,1,"nota técnica elaborada pelo ONS [2], exibido na Figura 1.",57,1,66.0,682.0,298.0,693.0,232.0,11.0,2552.0
gtm10,GTM10.pdf,para_blocks,1,2,4,title,2.0,0,2.0 - COMPARATIVO ENTRE OS MÉTODOS EXPONENCIAL E DIFERENCIAL,60,1,67.0,287.0,388.0,297.0,321.0,10.0,3210.0
gtm10,GTM10.pdf,para_blocks,1,2,5,text,,0,"O draft da norma NBR 5356-7 (assim como [1]), apresenta dois métodos para calcular a evolução de temperatura",108,1,83.0,303.0,531.0,314.0,448.0,11.0,4928.0
gtm10,GTM10.pdf,para_blocks,1,2,5,text,,1,do Hot-Spot de transformadores em função das variações de carga:,64,1,67.0,315.0,339.0,323.0,272.0,8.0,2176.0
gtm10,GTM10.pdf,para_blocks,1,2,6,text,,0,Solução de equações exponenciais: adequadas para variações de carga típicas da função degrau com,96,1,102.0,331.0,531.0,341.0,429.0,10.0,4290.0
gtm10,GTM10.pdf,para_blocks,1,2,6,text,,1,"temperatura ambiente constante, principalmente quando são intercalados degraus de acréscimo com",95,1,103.0,342.0,530.0,351.0,427.0,9.0,3843.0
gtm10,GTM10.pdf,para_blocks,1,2,6,text,,2,"degraus de decréscimo de carga. Caso esta condição não se cumpra, o gradiente de temperatura do ponto",101,1,102.0,351.0,531.0,361.0,429.0,10.0,4290.0
gtm10,GTM10.pdf,para_blocks,1,2,6,text,,3,mais quente sobre a temperatura do topo do óleo precisa alcançar o regime permanente.,85,1,103.0,363.0,459.0,371.0,356.0,8.0,2848.0
gtm10,GTM10.pdf,para_blocks,1,2,7,text,,0,"Solução de equações diferenciais: especialmente aplicáveis quando ambos, fator de carga e temperatura",101,1,102.0,373.0,530.0,382.0,428.0,9.0,3852.0
gtm10,GTM10.pdf,para_blocks,1,2,7,text,,1,"ambiente, variam simultânea e/ou independentemente. Por não haver restrições quanto ao perfil de carga,",103,1,102.0,384.0,530.0,393.0,428.0,9.0,3852.0
gtm10,GTM10.pdf,para_blocks,1,2,7,text,,2,é particularmente aplicável para monitoramento on-line,54,1,103.0,394.0,324.0,402.0,221.0,8.0,1768.0
gtm10,GTM10.pdf,para_blocks,1,2,8,text,,0,"Embora as aplicações pareçam distintas, ambas modelam os mesmos fenômenos adequadamente e levam a",97,1,84.0,410.0,532.0,419.0,448.0,9.0,4032.0
gtm10,GTM10.pdf,para_blocks,1,2,8,text,,1,resultados muito similares quando respeitadas as recomendações da norma. As maiores discrepâncias ocorrem,105,1,67.0,421.0,530.0,429.0,463.0,8.0,3704.0
gtm10,GTM10.pdf,para_blocks,1,2,8,text,,2,"durante um decréscimo de carga, o que se deve principalmente da aplicação do fator k _ { 1 1 } , descrita em [3]. Na Figura",123,3,66.0,431.0,531.0,442.0,465.0,11.0,5115.0
gtm10,GTM10.pdf,para_blocks,1,2,8,text,,3,2 é exibido um comparativo entre os dois métodos de modelagem e vale ressaltar que o passo de tempo (��) utilizado,114,1,66.0,442.0,531.0,451.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,1,2,8,text,,4,para calcular a evolução das temperaturas ao longo de cada período influencia ambos os métodos.,95,1,66.0,452.0,463.0,462.0,397.0,10.0,3970.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,0,"Em relação ao método das equações diferenciais, a Figura 3 exibe o resultado da utilização de diferentes passos",111,1,83.0,665.0,531.0,676.0,448.0,11.0,4928.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,1,"de tempo na modelagem de um transformador cuja constante de tempo do enrolamento ( \tau _ { w } ) é de 8,25���. Embora",118,3,66.0,676.0,531.0,687.0,465.0,11.0,5115.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,2,"a IEC 60076-7 [1] recomende um passo de tempo inferior à metade da constante térmica do enrolamento, foram",106,1,67.0,687.0,531.0,696.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,3,"modelados os seguintes intervalos de tempo: �� = 8���, 4���, 2��� e 1���. Os resultados em termos de vida útil",110,1,66.0,697.0,531.0,706.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,4,"(�/����� �� �����) foram 0 , 7 3 , \ 0 , 7 4 , \ 0 , 7 5 \ \in \ 0 , 7 5 , respectivamente. Constata-se portanto que o passo utilizado",134,3,66.0,707.0,531.0,718.0,465.0,11.0,5115.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,5,"influencia, embora não de forma acentuada, na evolução das temperaturas ao longo dos transitórios de carga, mas",111,1,65.0,718.0,531.0,728.0,466.0,10.0,4660.0
gtm10,GTM10.pdf,para_blocks,1,2,11,text,,6,a influência no valor final das temperaturas em regime permanente pode-se dizer insignificante.,95,1,67.0,729.0,448.0,738.0,381.0,9.0,3429.0
gtm10,GTM10.pdf,para_blocks,2,3,4,title,2.0,0,3.0 - INFLUÊNCIA DA TEMPERATURA AMBIENTE,40,1,66.0,284.0,276.0,294.0,210.0,10.0,2100.0
gtm10,GTM10.pdf,para_blocks,2,3,5,text,,0,"Durante análises de ciclos de carga, a IEC 60076-7 [1] recomenda a utilização dos seguintes valores de",102,1,84.0,302.0,531.0,310.0,447.0,8.0,3576.0
gtm10,GTM10.pdf,para_blocks,2,3,5,text,,1,temperatura ambiente:,21,1,67.0,312.0,158.0,321.0,91.0,9.0,819.0
gtm10,GTM10.pdf,para_blocks,2,3,6,text,,0,"Para quesitos de envelhecimento térmico e vida útil: utilizar a temperatura ambiente média anual, em geral,",107,1,102.0,329.0,530.0,338.0,428.0,9.0,3852.0
gtm10,GTM10.pdf,para_blocks,2,3,6,text,,1,aquelas indicadas pela Tabela 2 da IEC 60076-2 [4];,51,1,103.0,339.0,313.0,348.0,210.0,9.0,1890.0
gtm10,GTM10.pdf,para_blocks,2,3,7,text,,0,Para quesitos de temperatura do ponto mais quente: utilizar a temperatura ambiente média mensal do mês,102,1,102.0,351.0,530.0,358.0,428.0,7.0,2996.0
gtm10,GTM10.pdf,para_blocks,2,3,7,text,,1,mais quente.,12,1,103.0,361.0,155.0,369.0,52.0,8.0,416.0
gtm10,GTM10.pdf,para_blocks,2,3,8,text,,0,"Extraindo de [5] as temperaturas médias mensais ao longo do ano de 2016, a Figura 4 é construída. Observa-",106,1,84.0,376.0,531.0,386.0,447.0,10.0,4470.0
gtm10,GTM10.pdf,para_blocks,2,3,8,text,,1,"se, para as cinco cidades analisadas com posição geográfica bastante distintas, que as médias máximas são muito",111,1,67.0,387.0,530.0,396.0,463.0,9.0,4167.0
gtm10,GTM10.pdf,para_blocks,2,3,8,text,,2,"similares, variando entre 26 e 28°�. Contudo, a média anual é de 20°� para Porto Alegre (RS) enquanto que para",110,1,66.0,396.0,531.0,407.0,465.0,11.0,5115.0
gtm10,GTM10.pdf,para_blocks,2,3,8,text,,3,"João Pessoa (PB) é de 27,3°�.",29,1,67.0,408.0,190.0,417.0,123.0,9.0,1107.0
gtm10,GTM10.pdf,para_blocks,2,3,11,text,,0,"Tomando como referência estas duas temperaturas, 2 0 \thinspace \mathsf { e } \ : 2 7 , 3 ^ { \circ } C e utilizando o método das equações diferenciais",151,3,84.0,621.0,531.0,631.0,447.0,10.0,4470.0
gtm10,GTM10.pdf,para_blocks,2,3,11,text,,1,(optou-se pela utilização deste método para obter maior precisão no decréscimo de carga) para modelar um,104,1,66.0,632.0,531.0,642.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,2,3,11,text,,2,"transformador convencional com margens de segurança razoáveis, pode-se construir os gráficos apresentados na",108,1,67.0,643.0,531.0,651.0,464.0,8.0,3712.0
gtm10,GTM10.pdf,para_blocks,2,3,11,text,,3,Figura 5 aplicando o ciclo de sobrecarga definido na Figura 1.,62,1,67.0,653.0,314.0,662.0,247.0,9.0,2223.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,0,"Analisando a Figura 5 (a), observa-se que a diferença de temperatura do ponto mais quente nas duas séries é",107,1,84.0,669.0,531.0,678.0,447.0,9.0,4023.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,1,"de aprox. 7 ^ { \circ } C , como era de se esperar. Na Figura 5 (b), percebe-se que essa diferença faz com que o transformador",126,3,66.0,678.0,531.0,689.0,465.0,11.0,5115.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,2,"que está submetido à 27,3°� de temperatura ambiente, quando em sobrecarga de 40%, envelheça duas vezes mais",107,1,66.0,690.0,531.0,699.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,3,rápido do que o transformador submetido à 20°� ambiente. Com a taxa de envelhecimento acelerada o consumo de,108,1,66.0,700.0,531.0,709.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,4,"vida útil dispara em uma ascendência bastante íngreme, como apresentado na Figura 5 (c). As observações",103,1,66.0,711.0,531.0,720.0,465.0,9.0,4185.0
gtm10,GTM10.pdf,para_blocks,2,3,12,text,,5,convergem com a seção “Ambient Temperature” da IEC 60076-7.,59,1,66.0,721.0,330.0,730.0,264.0,9.0,2376.0
gtm10,GTM10.pdf,para_blocks,3,4,4,title,2.0,0,4.0 - EFEITO DO FLUXO DISPERSO ADICIONAL EM BLINDAGENS (SHUNTS) MAGNÉTICOS,74,1,66.0,496.0,454.0,505.0,388.0,9.0,3492.0
gtm10,GTM10.pdf,para_blocks,3,4,5,text,,0,"Embora a constante térmica do óleo ( \tau _ { o } ) seja da ordem de horas para grandes transformadores de potência, a",118,3,84.0,512.0,531.0,523.0,447.0,11.0,4917.0
gtm10,GTM10.pdf,para_blocks,3,4,5,text,,1,elevação de temperatura ocasionada pelas perdas em anteparos metálicos (como o tangue e ferragens) oriundas do,110,1,68.0,523.0,531.0,531.0,463.0,8.0,3704.0
gtm10,GTM10.pdf,para_blocks,3,4,5,text,,2,"campo magnético disperso é mais rápida, similar à constante dos enrolamentos.",77,1,67.0,533.0,388.0,542.0,321.0,9.0,2889.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,0,Ao longo do ensaio de elevação de temperatura tradicional sempre foi fácil verificar deficiências de projeto,108,1,83.0,549.0,531.0,559.0,448.0,10.0,4480.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,1,"relativas à campo disperso incidindo com amplitude elevada no tanque, bastando a utilização de verificação com, por",115,1,67.0,560.0,531.0,569.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,2,"exemplo, câmeras de imagem térmica por infravermelho. A constatação de aquecimento nas ferragens e suportes",107,1,67.0,570.0,531.0,579.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,3,"do núcleo (internos ao tanque) não é tão direta, de forma que só é possível inferir a existência de pontos quentes",114,1,67.0,581.0,530.0,590.0,463.0,9.0,4167.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,4,com a análise dos gases dissolvidos no óleo (DGA) que ocorrem quando a temperatura de algum ponto em contato,108,1,67.0,592.0,530.0,599.0,463.0,7.0,3241.0
gtm10,GTM10.pdf,para_blocks,3,4,6,text,,5,"com o óleo mineral supera 150°�, como descrito em [6].",54,1,66.0,600.0,292.0,612.0,226.0,12.0,2712.0
gtm10,GTM10.pdf,para_blocks,3,4,7,text,,0,Com a inclusão do ensaio de temperatura em sobrecarga tornou-se absolutamente viável a verificação da,101,1,83.0,617.0,531.0,627.0,448.0,10.0,4480.0
gtm10,GTM10.pdf,para_blocks,3,4,7,text,,1,temperatura na superfície externa do tanque com 40% de fluxo excedente. O fluxo excedente pode saturar blindagens,113,1,66.0,628.0,531.0,638.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,3,4,7,text,,2,"magnéticas e o campo magnético pode então permear as laterais metálicas do tanque, causando perdas por",102,1,67.0,639.0,530.0,647.0,463.0,8.0,3704.0
gtm10,GTM10.pdf,para_blocks,3,4,7,text,,3,correntes parasitas.,20,1,67.0,650.0,146.0,658.0,79.0,8.0,632.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,0,"Um autotransformador regulador monofásico 250��� ���� 550/460�� � = 12,9% foi modelado para ilustrar o",102,1,84.0,665.0,531.0,674.0,447.0,9.0,4023.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,1,"fenômeno, utilizando o aplicativo FEMM 4.2 ( [7]). Obviamente há limitações na modelagem já que o aplicativo",108,1,66.0,677.0,531.0,685.0,465.0,8.0,3720.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,2,considera apenas geometrias em duas dimensões. O caso específico foi elaborado em coordenadas cilíndricas,105,1,67.0,686.0,529.0,695.0,462.0,9.0,4158.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,3,(axissimétrica) no domínio da frequência utilizando a técnica “frequency-dependent permeability” para,101,1,66.0,696.0,532.0,706.0,466.0,10.0,4660.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,4,aproximadamente modelar os efeitos da histerese e saturação das blindagens magnéticas. Um circuito térmico foi,110,1,66.0,707.0,532.0,716.0,466.0,9.0,4194.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,5,utilizado para então calcular a temperatura estimada da lateral do tanque. Três distintas configurações foram,109,1,67.0,718.0,531.0,727.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,para_blocks,3,4,8,text,,6,modeladas e os detalhes são apresentados na Tabela 1.,53,1,67.0,729.0,294.0,736.0,227.0,7.0,1589.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,0,"Utilizando uma blindagem magnética com espessura de 17��, a indução máxima foi de 2,03�, como pode ser",102,1,84.0,246.0,531.0,255.0,447.0,9.0,4023.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,1,"observado na Figura 6, de forma que na parte central do tanque as perdas tornaram-se elevadas (Figura 7) causando",113,1,67.0,257.0,531.0,266.0,464.0,9.0,4176.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,2,"uma elevação de temperatura de 2 1 ^ { \circ } C nesta parte do tanque e 3 5 { , } 8 ^ { \circ } C nas extremidades. Com a blindagem de 26��",140,5,67.0,266.0,531.0,277.0,464.0,11.0,5104.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,3,"a indução limitou-se a 1,52�, eliminando as perdas na parte central do tanque, mas causando uma elevação de",107,1,67.0,279.0,531.0,286.0,464.0,7.0,3248.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,4,"temperatura de 4 3 , 5 ^ { \circ } C , agravando o problema já que o campo total conduzido pela blindagem aumentou. Finalmente,",127,3,66.0,288.0,531.0,298.0,465.0,10.0,4650.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,5,"alterando também o comprimento da blindagem em 500��, o problema do ponto quente no tanque próximo às",101,1,67.0,299.0,530.0,307.0,463.0,8.0,3704.0
gtm10,GTM10.pdf,para_blocks,4,5,4,text,,6,"extremidades da blindagem foi mitigado (9,3°� de elevação).",59,1,67.0,310.0,309.0,318.0,242.0,8.0,1936.0
gtm10,GTM10.pdf,para_blocks,4,5,7,text,,0,Há ainda a questão de que o valor de elevação de temperatura máximo permitido é passível de discussão. A,104,1,83.0,522.0,531.0,533.0,448.0,11.0,4928.0
gtm10,GTM10.pdf,para_blocks,4,5,7,text,,1,tabela 4 da IEC 60076-7 limita a temperatura das partes metálicas em contato com o óleo em 180°�. Para o,104,1,66.0,533.0,532.0,543.0,466.0,10.0,4660.0
gtm10,GTM10.pdf,para_blocks,4,5,7,text,,2,"transformador modelado cuja elevação do topo do óleo garantida é de 65°�, sob temperatura ambiente de 40°�, a",109,1,66.0,544.0,531.0,553.0,465.0,9.0,4185.0
